code_insee,nom_commune,dep,epci_nom,indicateur,valeur_commune,moyenne_idf,ecart_pct
77044,Bombon,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77045,Bougligny,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77046,Boulancourt,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77047,Bouleurs,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77048,Bourron-Marlotte,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77049,Boutigny,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77050,Bransles,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77051,Bray-sur-Seine,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77052,Bréau,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77053,Brie-Comte-Robert,77,CC l'Orée de la Brie,Dermatologues,1.17,2.14,-45.2
77054,La Brosse-Montceaux,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77055,Brou-sur-Chantereine,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77056,Burcy,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77057,Bussières,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77058,Bussy-Saint-Georges,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77059,Bussy-Saint-Martin,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77060,Buthiers,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77061,Cannes-Écluse,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77062,Carnetin,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77063,La Celle-sur-Morin,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77065,Cély,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77066,Cerneux,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77067,Cesson,77,CA Grand Paris Sud Seine Essonne Sénart,Dermatologues,1.17,2.14,-45.2
77068,Cessoy-en-Montois,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77069,Chailly-en-Bière,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77070,Chailly-en-Brie,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77071,Chaintreaux,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77072,Chalautre-la-Grande,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77073,Chalautre-la-Petite,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77075,Chalifert,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77076,Chalmaison,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77077,Chambry,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77078,Chamigny,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77079,Champagne-sur-Seine,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77080,Champcenest,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77081,Champdeuil,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77082,Champeaux,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77083,Champs-sur-Marne,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77084,Changis-sur-Marne,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77085,Chanteloup-en-Brie,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77086,La Chapelle-Gauthier,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77087,La Chapelle-Iger,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77088,La Chapelle-la-Reine,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77089,La Chapelle-Rablais,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77090,La Chapelle-Saint-Sulpice,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77091,Les Chapelles-Bourbon,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77093,La Chapelle-Moutils,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77094,Charmentray,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77095,Charny,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77096,Chartrettes,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77097,Chartronges,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77098,Châteaubleau,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77099,Château-Landon,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77100,Le Châtelet-en-Brie,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77101,Châtenay-sur-Seine,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77102,Châtenoy,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77103,Châtillon-la-Borde,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77104,Châtres,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77106,Chauffry,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77107,Chaumes-en-Brie,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77108,Chelles,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77109,Chenoise-Cucharmoy,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77110,Chenou,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77111,Chessy,77,CA Val d'Europe Agglomération,Dermatologues,1.17,2.14,-45.2
77112,Chevrainvilliers,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77113,Chevru,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77114,Chevry-Cossigny,77,CC l'Orée de la Brie,Dermatologues,1.17,2.14,-45.2
77115,Chevry-en-Sereine,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77116,Choisy-en-Brie,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77117,Citry,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77118,Claye-Souilly,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77119,Clos-Fontaine,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77120,Cocherel,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77121,Collégien,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77122,Combs-la-Ville,77,CA Grand Paris Sud Seine Essonne Sénart,Dermatologues,1.17,2.14,-45.2
77123,Compans,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77124,Conches-sur-Gondoire,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77125,Condé-Sainte-Libiaire,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77126,Congis-sur-Thérouanne,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77127,Coubert,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77128,Couilly-Pont-aux-Dames,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77129,Coulombs-en-Valois,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77130,Coulommes,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77131,Coulommiers,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77132,Coupvray,77,CA Val d'Europe Agglomération,Dermatologues,1.17,2.14,-45.2
77133,Courcelles-en-Bassée,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77134,Courchamp,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77135,Courpalay,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77136,Courquetaine,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77137,Courtacon,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77138,Courtomer,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77139,Courtry,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77140,Coutençon,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77141,Coutevroult,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77142,Crécy-la-Chapelle,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77143,Crégy-lès-Meaux,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77144,Crèvecœur-en-Brie,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77145,Crisenoy,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77146,Croissy-Beaubourg,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77147,La Croix-en-Brie,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77148,Crouy-sur-Ourcq,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77150,Cuisy,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77151,Dagny,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77152,Dammarie-les-Lys,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77153,Dammartin-en-Goële,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77154,Dammartin-sur-Tigeaux,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77155,Dampmart,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77156,Darvault,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77157,Dhuisy,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77158,Diant,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77159,Donnemarie-Dontilly,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77161,Dormelles,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77162,Doue,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77163,Douy-la-Ramée,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77164,Échouboulains,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77165,Les Écrennes,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77167,Égligny,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77168,Égreville,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77169,Émerainville,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77171,Esbly,77,CA Val d'Europe Agglomération,Dermatologues,1.17,2.14,-45.2
77172,Esmans,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77173,Étrépilly,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77174,Everly,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77175,Évry-Grégy-sur-Yerre,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77176,Faremoutiers,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77177,Favières,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77178,Faÿ-lès-Nemours,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77179,Féricy,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77180,Férolles-Attilly,77,CC Les Portes Briardes Entre Villes et Forêts,Dermatologues,1.17,2.14,-45.2
77181,Ferrières-en-Brie,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77182,La Ferté-Gaucher,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77183,La Ferté-sous-Jouarre,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77184,Flagy,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77185,Fleury-en-Bière,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77186,Fontainebleau,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77187,Fontaine-Fourches,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77188,Fontaine-le-Port,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77190,Fontains,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77191,Fontenailles,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77192,Fontenay-Trésigny,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77193,Forfry,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77194,Forges,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77195,Fouju,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77196,Fresnes-sur-Marne,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77197,Frétoy,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77198,Fromont,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77199,Fublaines,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77200,Garentreville,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77201,Gastins,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77202,La Genevraye,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77203,Germigny-l'Évêque,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77204,Germigny-sous-Coulombs,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77205,Gesvres-le-Chapitre,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77206,Giremoutiers,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77207,Gironville,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77208,Gouaix,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77209,Gouvernes,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77210,La Grande-Paroisse,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77211,Grandpuits-Bailly-Carrois,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77212,Gravon,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77214,Gressy,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77215,Gretz-Armainvilliers,77,CC Les Portes Briardes Entre Villes et Forêts,Dermatologues,1.17,2.14,-45.2
77216,Grez-sur-Loing,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77217,Grisy-Suisnes,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77218,Grisy-sur-Seine,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77219,Guérard,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77220,Guercheville,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77221,Guermantes,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77222,Guignes,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77223,Gurcy-le-Châtel,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77224,Hautefeuille,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77225,La Haute-Maison,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77226,Héricy,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77227,Hermé,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77228,Hondevilliers,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77229,La Houssaye-en-Brie,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77230,Ichy,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77231,Isles-les-Meldeuses,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77232,Isles-lès-Villenoy,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77233,Iverny,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77234,Jablines,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77235,Jaignes,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77236,Jaulnes,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77237,Jossigny,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77238,Jouarre,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77239,Jouy-le-Châtel,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77240,Jouy-sur-Morin,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77241,Juilly,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77242,Jutigny,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77243,Lagny-sur-Marne,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77244,Larchant,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77245,Laval-en-Brie,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77246,Léchelle,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77247,Lescherolles,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77248,Lesches,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77249,Lésigny,77,CC Les Portes Briardes Entre Villes et Forêts,Dermatologues,1.17,2.14,-45.2
77250,Leudon-en-Brie,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77251,Lieusaint,77,CA Grand Paris Sud Seine Essonne Sénart,Dermatologues,1.17,2.14,-45.2
77252,Limoges-Fourches,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77253,Lissy,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77254,Liverdy-en-Brie,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77255,Livry-sur-Seine,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77256,Lizines,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77257,Lizy-sur-Ourcq,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77258,Lognes,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77259,Longperrier,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77260,Longueville,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77261,Lorrez-le-Bocage-Préaux,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77262,Louan-Villegruis-Fontaine,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77263,Luisetaines,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77264,Lumigny-Nesles-Ormeaux,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77265,Luzancy,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77266,Machault,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77267,La Madeleine-sur-Loing,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77268,Magny-le-Hongre,77,CA Val d'Europe Agglomération,Dermatologues,1.17,2.14,-45.2
77269,Maincy,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77270,Maisoncelles-en-Brie,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77271,Maisoncelles-en-Gâtinais,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77272,Maison-Rouge,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77273,Marchémoret,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77274,Marcilly,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77275,Les Marêts,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77276,Mareuil-lès-Meaux,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77277,Marles-en-Brie,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77278,Marolles-en-Brie,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77279,Marolles-sur-Seine,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77280,Mary-sur-Marne,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77281,Mauperthuis,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77282,Mauregard,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77283,May-en-Multien,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77284,Meaux,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77285,Le Mée-sur-Seine,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77286,Meigneux,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77287,Meilleray,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77288,Melun,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77289,Melz-sur-Seine,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77290,Méry-sur-Marne,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77291,Le Mesnil-Amelot,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77292,Messy,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77293,Misy-sur-Yonne,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77294,Mitry-Mory,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77295,Moisenay,77,CC Brie des Rivières et Châteaux,Dermatologues,1.17,2.14,-45.2
77296,Moissy-Cramayel,77,CA Grand Paris Sud Seine Essonne Sénart,Dermatologues,1.17,2.14,-45.2
77297,Mondreville,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77298,Mons-en-Montois,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77300,Montceaux-lès-Meaux,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77301,Montceaux-lès-Provins,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77302,Moncourt-Fromonville,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77303,Montdauphin,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77304,Montenils,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77305,Montereau-Fault-Yonne,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77306,Montereau-sur-le-Jard,77,CA Melun Val de Seine,Dermatologues,1.17,2.14,-45.2
77307,Montévrain,77,CA Marne et Gondoire,Dermatologues,1.17,2.14,-45.2
77308,Montgé-en-Goële,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77309,Monthyon,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77310,Montigny-le-Guesdier,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77311,Montigny-Lencoup,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77312,Montigny-sur-Loing,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77313,Montmachoux,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77314,Montolivet,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77315,Montry,77,CA Val d'Europe Agglomération,Dermatologues,1.17,2.14,-45.2
77316,Moret-Loing-et-Orvanne,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77317,Mormant,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77318,Mortcerf,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77319,Mortery,77,CC du Provinois,Dermatologues,1.17,2.14,-45.2
77320,Mouroux,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77321,Mousseaux-lès-Bray,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77322,Moussy-le-Neuf,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77323,Moussy-le-Vieux,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77325,Mouy-sur-Seine,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77326,Nandy,77,CA Grand Paris Sud Seine Essonne Sénart,Dermatologues,1.17,2.14,-45.2
77327,Nangis,77,CC Brie Nangissienne,Dermatologues,1.17,2.14,-45.2
77328,Nanteau-sur-Essonne,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77329,Nanteau-sur-Lunain,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77330,Nanteuil-lès-Meaux,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77331,Nanteuil-sur-Marne,77,CA Coulommiers Pays de Brie,Dermatologues,1.17,2.14,-45.2
77332,Nantouillet,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77333,Nemours,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77335,Chauconin-Neufmontiers,77,CA du Pays de Meaux,Dermatologues,1.17,2.14,-45.2
77336,Neufmoutiers-en-Brie,77,CC Val Briard,Dermatologues,1.17,2.14,-45.2
77337,Noisiel,77,CA Paris - Vallée de la Marne,Dermatologues,1.17,2.14,-45.2
77338,Noisy-Rudignon,77,CC Pays de Montereau,Dermatologues,1.17,2.14,-45.2
77339,Noisy-sur-École,77,CA du Pays de Fontainebleau,Dermatologues,1.17,2.14,-45.2
77340,Nonville,77,CC Moret Seine et Loing,Dermatologues,1.17,2.14,-45.2
77341,Noyen-sur-Seine,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77342,Obsonville,77,CC Gâtinais Val de Loing,Dermatologues,1.17,2.14,-45.2
77343,Ocquerre,77,CC du Pays de l'Ourcq,Dermatologues,1.17,2.14,-45.2
77344,Oissery,77,CC Plaines et Monts de France,Dermatologues,1.17,2.14,-45.2
77345,Orly-sur-Morin,77,CC des Deux Morin,Dermatologues,1.17,2.14,-45.2
77347,Les Ormes-sur-Voulzie,77,CC Bassée-Montois,Dermatologues,1.17,2.14,-45.2
77348,Ormesson,77,CC Pays de Nemours,Dermatologues,1.17,2.14,-45.2
77349,Othis,77,CA Roissy Pays de France,Dermatologues,1.17,2.14,-45.2
77350,Ozoir-la-Ferrière,77,CC Les Portes Briardes Entre Villes et Forêts,Dermatologues,1.17,2.14,-45.2
