code_insee,dep,nom_commune,epci_siren,epci_nom,epci_nature,epci_nb_communes,pop_commune,apl_generaliste,apl_gen_moins60,densite_cardio_100k,densite_dermato_100k,densite_gyneco_100k,densite_ophtalmo_100k
91184,91,Courdimanche-sur-Essonne,249100157,CC des 2 Vallées,CC,15,279,2.167,1.562,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91186,91,Courson-Monteloup,249100074,CC du Pays de Limours (CCPL),CC,14,570,2.291,1.526,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91191,91,Crosne,200058477,CA Val d'Yerres Val de Seine,CA,9,9606,2.432,1.45,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91195,91,Dannemois,249100157,CC des 2 Vallées,CC,15,854,2.328,1.545,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91198,91,D'Huison-Longueville,249100546,CC du Val d'Essonne (CCVE),CC,21,1532,2.731,1.807,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91200,91,Dourdan,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,11068,2.014,0.851,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91201,91,Draveil,200058477,CA Val d'Yerres Val de Seine,CA,9,29824,2.332,1.37,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91204,91,Écharcon,249100546,CC du Val d'Essonne (CCVE),CC,21,720,2.679,1.661,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91207,91,Égly,200057859,CA Coeur d'Essonne Agglomération,CA,21,7078,2.454,1.414,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91215,91,Épinay-sous-Sénart,200058477,CA Val d'Yerres Val de Seine,CA,9,11783,2.705,1.79,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91216,91,Épinay-sur-Orge,200056232,CA Communauté Paris-Saclay,CA,27,10626,2.217,1.356,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91223,91,Étampes,200017846,CA Étampois Sud Essonne,CA,37,26601,2.364,1.488,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91225,91,Étiolles,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,3100,4.337,2.822,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91226,91,Étréchy,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,6926,2.33,1.44,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91228,91,Évry-Courcouronnes,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,66700,2.985,1.9,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91232,91,La Ferté-Alais,249100546,CC du Val d'Essonne (CCVE),CC,21,3663,2.509,1.672,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91235,91,Fleury-Mérogis,200057859,CA Coeur d'Essonne Agglomération,CA,21,13816,2.96,1.686,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91240,91,Fontaine-la-Rivière,200017846,CA Étampois Sud Essonne,CA,37,182,2.721,1.889,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91243,91,Fontenay-lès-Briis,249100074,CC du Pays de Limours (CCPL),CC,14,2322,2.501,1.682,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91244,91,Fontenay-le-Vicomte,249100546,CC du Val d'Essonne (CCVE),CC,21,1563,2.053,1.233,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91247,91,La Forêt-le-Roi,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,493,2.439,1.179,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91248,91,La Forêt-Sainte-Croix,200017846,CA Étampois Sud Essonne,CA,37,153,2.407,1.79,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91249,91,Forges-les-Bains,249100074,CC du Pays de Limours (CCPL),CC,14,4138,2.343,1.681,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91272,91,Gif-sur-Yvette,200056232,CA Communauté Paris-Saclay,CA,27,22578,2.706,1.766,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91273,91,Gironville-sur-Essonne,249100157,CC des 2 Vallées,CC,15,762,2.047,1.255,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91274,91,Gometz-la-Ville,249100074,CC du Pays de Limours (CCPL),CC,14,1512,3.821,2.681,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91275,91,Gometz-le-Châtel,200056232,CA Communauté Paris-Saclay,CA,27,2635,3.828,2.642,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91284,91,Les Granges-le-Roi,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,1187,2.398,1.001,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91286,91,Grigny,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,26500,2.419,1.424,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91292,91,Guibeville,200057859,CA Coeur d'Essonne Agglomération,CA,21,929,2.045,1.083,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91293,91,Guigneville-sur-Essonne,249100546,CC du Val d'Essonne (CCVE),CC,21,876,2.48,1.64,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91294,91,Guillerval,200017846,CA Étampois Sud Essonne,CA,37,812,3.012,1.819,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91312,91,Igny,200056232,CA Communauté Paris-Saclay,CA,27,10571,3.138,2.154,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91315,91,Itteville,249100546,CC du Val d'Essonne (CCVE),CC,21,6674,1.613,0.91,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91318,91,Janville-sur-Juine,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,1997,1.844,1.014,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91319,91,Janvry,249100074,CC du Pays de Limours (CCPL),CC,14,649,3.345,2.305,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91326,91,Juvisy-sur-Orge,200054781,Métropole du Grand Paris,METRO,130,18978,2.258,1.319,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91330,91,Lardy,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,5572,2.09,1.121,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91332,91,Leudeville,249100546,CC du Val d'Essonne (CCVE),CC,21,1560,2.045,1.17,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91333,91,Leuville-sur-Orge,200057859,CA Coeur d'Essonne Agglomération,CA,21,4307,2.397,1.456,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91338,91,Limours,249100074,CC du Pays de Limours (CCPL),CC,14,6408,2.643,1.957,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91339,91,Linas,200056232,CA Communauté Paris-Saclay,CA,27,7310,3.446,2.082,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91340,91,Lisses,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,7295,3.311,2.156,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91345,91,Longjumeau,200056232,CA Communauté Paris-Saclay,CA,27,20470,2.206,1.489,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91347,91,Longpont-sur-Orge,200057859,CA Coeur d'Essonne Agglomération,CA,21,6456,2.256,1.39,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91359,91,Maisse,249100157,CC des 2 Vallées,CC,15,2804,2.223,1.368,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91363,91,Marcoussis,200056232,CA Communauté Paris-Saclay,CA,27,8597,1.693,1.128,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91374,91,Marolles-en-Beauce,200017846,CA Étampois Sud Essonne,CA,37,238,2.54,1.995,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91376,91,Marolles-en-Hurepoix,200057859,CA Coeur d'Essonne Agglomération,CA,21,5688,2.054,1.145,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91377,91,Massy,200056232,CA Communauté Paris-Saclay,CA,27,50597,3.534,2.393,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91378,91,Mauchamps,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,379,2.492,1.418,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91386,91,Mennecy,249100546,CC du Val d'Essonne (CCVE),CC,21,16071,2.585,1.569,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91390,91,Le Mérévillois,200017846,CA Étampois Sud Essonne,CA,37,3420,2.344,1.464,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91393,91,Mérobert,200017846,CA Étampois Sud Essonne,CA,37,635,1.79,0.79,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91399,91,Mespuits,200017846,CA Étampois Sud Essonne,CA,37,188,2.044,1.313,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91405,91,Milly-la-Forêt,249100157,CC des 2 Vallées,CC,15,4582,2.113,1.203,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91408,91,Moigny-sur-École,249100157,CC des 2 Vallées,CC,15,1311,1.923,1.325,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91411,91,Les Molières,249100074,CC du Pays de Limours (CCPL),CC,14,1935,2.683,1.909,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91412,91,Mondeville,249100157,CC des 2 Vallées,CC,15,724,1.938,1.22,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91414,91,Monnerville,200017846,CA Étampois Sud Essonne,CA,37,377,3.807,2.152,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91421,91,Montgeron,200058477,CA Val d'Yerres Val de Seine,CA,9,23890,2.67,1.608,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91425,91,Montlhéry,200056232,CA Communauté Paris-Saclay,CA,27,9238,3.337,2.118,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91432,91,Morangis,200054781,Métropole du Grand Paris,METRO,130,13773,2.574,1.72,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91433,91,Morigny-Champigny,200017846,CA Étampois Sud Essonne,CA,37,4435,2.329,1.506,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91434,91,Morsang-sur-Orge,200057859,CA Coeur d'Essonne Agglomération,CA,21,21161,2.15,1.253,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91435,91,Morsang-sur-Seine,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,584,1.452,1.017,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91441,91,Nainville-les-Roches,249100546,CC du Val d'Essonne (CCVE),CC,21,521,2.086,1.358,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91457,91,La Norville,200057859,CA Coeur d'Essonne Agglomération,CA,21,4308,1.633,0.883,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91458,91,Nozay,200056232,CA Communauté Paris-Saclay,CA,27,4465,2.639,1.708,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91461,91,Ollainville,200057859,CA Coeur d'Essonne Agglomération,CA,21,5361,2.051,1.188,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91463,91,Oncy-sur-École,249100157,CC des 2 Vallées,CC,15,1037,1.621,0.892,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91468,91,Ormoy,249100546,CC du Val d'Essonne (CCVE),CC,21,2896,3.581,2.297,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91469,91,Ormoy-la-Rivière,200017846,CA Étampois Sud Essonne,CA,37,950,3.138,2.025,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91471,91,Orsay,200056232,CA Communauté Paris-Saclay,CA,27,16655,2.576,1.674,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91473,91,Orveau,249100546,CC du Val d'Essonne (CCVE),CC,21,145,2.441,1.66,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91477,91,Palaiseau,200056232,CA Communauté Paris-Saclay,CA,27,36067,2.338,1.597,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91479,91,Paray-Vieille-Poste,200054781,Métropole du Grand Paris,METRO,130,7956,2.058,1.356,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91482,91,Pecqueuse,249100074,CC du Pays de Limours (CCPL),CC,14,567,2.49,1.783,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91494,91,Le Plessis-Pâté,200057859,CA Coeur d'Essonne Agglomération,CA,21,4107,2.732,1.631,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91495,91,Plessis-Saint-Benoist,200017846,CA Étampois Sud Essonne,CA,37,327,1.673,0.656,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91507,91,Prunay-sur-Essonne,249100157,CC des 2 Vallées,CC,15,312,2.295,1.177,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91508,91,Puiselet-le-Marais,200017846,CA Étampois Sud Essonne,CA,37,261,2.461,1.728,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91511,91,Pussay,200017846,CA Étampois Sud Essonne,CA,37,2182,2.536,1.192,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91514,91,Quincy-sous-Sénart,200058477,CA Val d'Yerres Val de Seine,CA,9,9491,3.567,2.42,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91519,91,Richarville,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,388,1.936,0.786,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91521,91,Ris-Orangis,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,30283,1.807,1.007,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91525,91,Roinville,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,1314,2.173,0.903,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91526,91,Roinvilliers,200017846,CA Étampois Sud Essonne,CA,37,110,2.538,1.754,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91533,91,Saclas,200017846,CA Étampois Sud Essonne,CA,37,1857,2.667,1.711,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91534,91,Saclay,200056232,CA Communauté Paris-Saclay,CA,27,4380,3.543,2.355,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91538,91,Saint-Aubin,200056232,CA Communauté Paris-Saclay,CA,27,671,3.63,2.386,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91540,91,Saint-Chéron,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,5176,2.385,1.348,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91544,91,Saint-Cyr-la-Rivière,200017846,CA Étampois Sud Essonne,CA,37,472,2.632,1.8,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91546,91,Saint-Cyr-sous-Dourdan,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,957,3.036,1.662,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91547,91,Saint-Escobille,200017846,CA Étampois Sud Essonne,CA,37,465,1.359,0.497,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91549,91,Sainte-Geneviève-des-Bois,200057859,CA Coeur d'Essonne Agglomération,CA,21,35714,2.531,1.542,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91552,91,Saint-Germain-lès-Arpajon,200057859,CA Coeur d'Essonne Agglomération,CA,21,11577,2.32,1.355,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91553,91,Saint-Germain-lès-Corbeil,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,7471,4.082,2.69,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91556,91,Saint-Hilaire,200017846,CA Étampois Sud Essonne,CA,37,402,1.662,0.928,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91560,91,Saint-Jean-de-Beauregard,249100074,CC du Pays de Limours (CCPL),CC,14,471,4.687,2.969,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91568,91,Saint-Maurice-Montcouronne,249100074,CC du Pays de Limours (CCPL),CC,14,1540,2.326,1.448,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91570,91,Saint-Michel-sur-Orge,200057859,CA Coeur d'Essonne Agglomération,CA,21,21536,3.061,1.873,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91573,91,Saint-Pierre-du-Perray,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,12071,2.122,1.384,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91577,91,Saintry-sur-Seine,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,5853,1.383,0.968,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91578,91,Saint-Sulpice-de-Favières,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,271,2.096,1.172,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91579,91,Saint-Vrain,249100546,CC du Val d'Essonne (CCVE),CC,21,3046,1.77,1.005,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91581,91,Saint-Yon,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,914,2.23,1.293,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91587,91,Saulx-les-Chartreux,200056232,CA Communauté Paris-Saclay,CA,27,6611,2.979,2.008,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91589,91,Savigny-sur-Orge,200054781,Métropole du Grand Paris,METRO,130,37775,1.687,0.972,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91593,91,Sermaise,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,1606,2.204,1.076,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91599,91,Soisy-sur-École,249100157,CC des 2 Vallées,CC,15,1169,2.298,1.501,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91600,91,Soisy-sur-Seine,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,7370,2.867,1.742,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91602,91,Souzy-la-Briche,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,484,2.234,1.21,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91613,91,Congerville-Thionville,200017846,CA Étampois Sud Essonne,CA,37,212,2.006,0.881,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91617,91,Tigery,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,4359,4.208,2.797,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91619,91,Torfou,249100553,CC Entre Juine et Renarde (CCEJR),CC,16,277,2.238,1.229,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91629,91,Valpuiseaux,200017846,CA Étampois Sud Essonne,CA,37,621,1.944,1.468,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91630,91,Le Val-Saint-Germain,249100595,CC le Dourdannais en Hurepoix (CCDH),CC,11,1550,2.55,1.314,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91631,91,Varennes-Jarcy,247700644,CC l'Orée de la Brie,CC,4,2381,2.16,1.547,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
