code_insee,nom_commune,dep,epci_siren,epci_nom,epci_nature,pop_commune,apl_generaliste,densite_cardio_100k,densite_dermato_100k,densite_ophtalmo_100k,densite_gyneco_100k,age_moyen_medecin,t_generaliste,tension_specialistes,t_age,score_tension,rang_epci_pct
77127,Coubert,77,200070779,CC Brie des Rivières et Châteaux,CC,1942,1.45,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8648479147068047,0.8591162424904532,0.9189189189189197,88.1,0.79
77128,Couilly-Pont-aux-Dames,77,200090504,CA Coulommiers Pays de Brie,CA,2131,2.65,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4885544057698339,0.8591162424904532,0.9189189189189197,75.6,0.14
77129,Coulombs-en-Valois,77,247700065,CC du Pays de l'Ourcq,CC,579,1.125,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.966760740043901,0.8591162424904532,0.9189189189189197,91.5,1.0
77130,Coulommes,77,200090504,CA Coulommiers Pays de Brie,CA,534,2.211,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6262151144559425,0.8591162424904532,0.9189189189189197,80.1,0.53
77131,Coulommiers,77,200090504,CA Coulommiers Pays de Brie,CA,15696,2.518,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5299466917529008,0.8591162424904532,0.9189189189189197,76.9,0.24
77132,Coupvray,77,247700339,CA Val d'Europe Agglomération,CA,3008,1.844,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7412982126058325,0.8591162424904532,0.9189189189189197,84.0,0.8
77133,Courcelles-en-Bassée,77,247700107,CC Pays de Montereau,CC,214,1.444,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8667293822514895,0.8591162424904532,0.9189189189189197,88.2,0.81
77134,Courchamp,77,200037133,CC du Provinois,CC,151,1.822,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7481969269363438,0.8591162424904532,0.9189189189189197,84.2,0.51
77135,Courpalay,77,200072874,CC Val Briard,CC,1497,2.228,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6208842897460018,0.8591162424904532,0.9189189189189197,80.0,0.29
77136,Courquetaine,77,200070779,CC Brie des Rivières et Châteaux,CC,187,1.471,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8582627783004076,0.8591162424904532,0.9189189189189197,87.9,0.74
77137,Courtacon,77,200037133,CC du Provinois,CC,244,1.277,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9190968955785513,0.8591162424904532,0.9189189189189197,89.9,0.79
77138,Courtomer,77,200072874,CC Val Briard,CC,568,1.795,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7566635308874256,0.8591162424904532,0.9189189189189197,84.5,0.62
77139,Courtry,77,200057958,CA Paris - Vallée de la Marne,CA,7107,3.371,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.26246472248353725,0.8591162424904532,0.9189189189189197,68.0,0.33
77140,Coutençon,77,200040251,CC Bassée-Montois,CC,265,1.844,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7412982126058325,0.8591162424904532,0.9189189189189197,84.0,0.35
77141,Coutevroult,77,200090504,CA Coulommiers Pays de Brie,CA,1191,2.446,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5525243022891189,0.8591162424904532,0.9189189189189197,77.7,0.36
77142,Crécy-la-Chapelle,77,200090504,CA Coulommiers Pays de Brie,CA,4881,2.448,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5518971464408906,0.8591162424904532,0.9189189189189197,77.7,0.36
77143,Crégy-lès-Meaux,77,200072130,CA du Pays de Meaux,CA,5419,2.821,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.43493258074631547,0.8591162424904532,0.9189189189189197,73.8,0.35
77144,Crèvecœur-en-Brie,77,200072874,CC Val Briard,CC,450,1.408,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8780181875195987,0.8591162424904532,0.9189189189189197,88.5,1.0
77145,Crisenoy,77,200070779,CC Brie des Rivières et Châteaux,CC,595,2.164,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6409532768893069,0.8591162424904532,0.9189189189189197,80.6,0.19
77146,Croissy-Beaubourg,77,200057958,CA Paris - Vallée de la Marne,CA,1969,3.878,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.10348071495766697,0.8591162424904532,0.9189189189189197,62.7,0.08
77147,La Croix-en-Brie,77,247700701,CC Brie Nangissienne,CC,672,1.682,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7920978363123237,0.8591162424904532,0.9189189189189197,85.7,0.45
77148,Crouy-sur-Ourcq,77,247700065,CC du Pays de l'Ourcq,CC,1806,1.533,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8388209470053309,0.8591162424904532,0.9189189189189197,87.2,0.73
77150,Cuisy,77,200033090,CC Plaines et Monts de France,CC,471,2.333,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5879586077140169,0.8591162424904532,0.9189189189189197,78.9,0.57
77151,Dagny,77,200090504,CA Coulommiers Pays de Brie,CA,293,2.377,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5741611790529948,0.8591162424904532,0.9189189189189197,78.4,0.44
77152,Dammarie-les-Lys,77,247700057,CA Melun Val de Seine,CA,23252,1.682,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7920978363123237,0.8591162424904532,0.9189189189189197,85.7,0.8
77153,Dammartin-en-Goële,77,200055655,CA Roissy Pays de France,CA,11508,2.827,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4330511132016307,0.8591162424904532,0.9189189189189197,73.7,0.48
77154,Dammartin-sur-Tigeaux,77,200090504,CA Coulommiers Pays de Brie,CA,1268,1.613,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8137347130761995,0.8591162424904532,0.9189189189189197,86.4,0.93
77155,Dampmart,77,247700594,CA Marne et Gondoire,CA,3655,0.854,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,1.0,0.8591162424904532,0.9189189189189197,92.6,1.0
77156,Darvault,77,200023240,CC Pays de Nemours,CC,946,2.945,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.39604891815616194,0.8591162424904532,0.9189189189189197,72.5,0.14
77157,Dhuisy,77,247700065,CC du Pays de l'Ourcq,CC,330,1.637,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8062088428974601,0.8591162424904532,0.9189189189189197,86.1,0.64
77158,Diant,77,247700107,CC Pays de Montereau,CC,196,1.147,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9598620257133899,0.8591162424904532,0.9189189189189197,91.3,0.95
77159,Donnemarie-Dontilly,77,200040251,CC Bassée-Montois,CC,2726,1.354,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8949513954217623,0.8591162424904532,0.9189189189189197,89.1,0.71
77161,Dormelles,77,247700032,CC Moret Seine et Loing,CC,803,2.296,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5995609909062403,0.8591162424904532,0.9189189189189197,79.3,0.67
77162,Doue,77,200072544,CC des Deux Morin,CC,1119,2.021,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6857949200376294,0.8591162424904532,0.9189189189189197,82.1,0.26
77163,Douy-la-Ramée,77,247700065,CC du Pays de l'Ourcq,CC,388,2.092,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6635308874255252,0.8591162424904532,0.9189189189189197,81.4,0.18
77164,Échouboulains,77,200070779,CC Brie des Rivières et Châteaux,CC,557,2.211,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6262151144559425,0.8591162424904532,0.9189189189189197,80.1,0.13
77165,Les Écrennes,77,200070779,CC Brie des Rivières et Châteaux,CC,619,1.944,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7099404201944184,0.8591162424904532,0.9189189189189197,82.9,0.32
77167,Égligny,77,200040251,CC Bassée-Montois,CC,313,1.256,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9256820319849484,0.8591162424904532,0.9189189189189197,90.1,0.76
77168,Égreville,77,200023919,CC Gâtinais Val de Loing,CC,2164,0.674,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,1.0,0.8591162424904532,0.9189189189189197,92.6,0.9
77169,Émerainville,77,200057958,CA Paris - Vallée de la Marne,CA,7536,3.542,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.20884289746001894,0.8591162424904532,0.9189189189189197,66.2,0.25
77171,Esbly,77,247700339,CA Val d'Europe Agglomération,CA,6237,1.873,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7322044528065225,0.8591162424904532,0.9189189189189197,83.7,0.7
77172,Esmans,77,247700107,CC Pays de Montereau,CC,904,2.788,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.44528065224208224,0.8591162424904532,0.9189189189189197,74.1,0.14
77173,Étrépilly,77,247700065,CC du Pays de l'Ourcq,CC,813,2.531,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5258701787394168,0.8591162424904532,0.9189189189189197,76.8,0.09
77174,Everly,77,200040251,CC Bassée-Montois,CC,570,2.048,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6773283160865475,0.8591162424904532,0.9189189189189197,81.8,0.17
77175,Évry-Grégy-sur-Yerre,77,200070779,CC Brie des Rivières et Châteaux,CC,3236,3.969,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.07494512386328012,0.8591162424904532,0.9189189189189197,61.8,0.03
77176,Faremoutiers,77,200090504,CA Coulommiers Pays de Brie,CA,3035,2.439,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5547193477579179,0.8591162424904532,0.9189189189189197,77.8,0.4
77177,Favières,77,200072874,CC Val Briard,CC,1293,2.038,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.680464095327689,0.8591162424904532,0.9189189189189197,81.9,0.36
77178,Faÿ-lès-Nemours,77,200023240,CC Pays de Nemours,CC,498,2.711,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4694261523988712,0.8591162424904532,0.9189189189189197,74.9,0.38
77179,Féricy,77,200070779,CC Brie des Rivières et Châteaux,CC,613,2.024,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.684854186265287,0.8591162424904532,0.9189189189189197,82.1,0.23
77180,Férolles-Attilly,77,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,1251,2.655,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.48698651614926325,0.8591162424904532,0.9189189189189197,75.5,0.4
77181,Ferrières-en-Brie,77,247700594,CA Marne et Gondoire,CA,3887,4.158,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.01567889620570706,0.8591162424904532,0.9189189189189197,59.8,0.05
77182,La Ferté-Gaucher,77,200072544,CC des Deux Morin,CC,4762,1.377,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8877391031671371,0.8591162424904532,0.9189189189189197,88.9,0.61
77183,La Ferté-sous-Jouarre,77,200090504,CA Coulommiers Pays de Brie,CA,10004,2.161,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6418940106616495,0.8591162424904532,0.9189189189189197,80.7,0.61
77184,Flagy,77,247700032,CC Moret Seine et Loing,CC,594,2.024,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.684854186265287,0.8591162424904532,0.9189189189189197,82.1,0.72
77185,Fleury-en-Bière,77,200072346,CA du Pays de Fontainebleau,CA,683,1.912,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7199749137660709,0.8591162424904532,0.9189189189189197,83.3,0.77
77186,Fontainebleau,77,200072346,CA du Pays de Fontainebleau,CA,15787,3.057,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.36092819065537796,0.8591162424904532,0.9189189189189197,71.3,0.15
77187,Fontaine-Fourches,77,200040251,CC Bassée-Montois,CC,578,2.223,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6224521793665727,0.8591162424904532,0.9189189189189197,80.0,0.14
77188,Fontaine-le-Port,77,200070779,CC Brie des Rivières et Châteaux,CC,1014,2.196,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6309187833176544,0.8591162424904532,0.9189189189189197,80.3,0.16
77190,Fontains,77,247700701,CC Brie Nangissienne,CC,261,1.519,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.843211037942929,0.8591162424904532,0.9189189189189197,87.4,0.7
77191,Fontenailles,77,247700701,CC Brie Nangissienne,CC,1090,1.553,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.832549388523048,0.8591162424904532,0.9189189189189197,87.0,0.65
77192,Fontenay-Trésigny,77,200072874,CC Val Briard,CC,5887,2.232,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6196299780495453,0.8591162424904532,0.9189189189189197,79.9,0.24
77193,Forfry,77,200072130,CA du Pays de Meaux,CA,240,2.234,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6190028222013171,0.8591162424904532,0.9189189189189197,79.9,0.85
77194,Forges,77,247700107,CC Pays de Montereau,CC,432,2.774,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.44967074317968014,0.8591162424904532,0.9189189189189197,74.3,0.19
77195,Fouju,77,200070779,CC Brie des Rivières et Châteaux,CC,631,1.579,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8243963624960804,0.8591162424904532,0.9189189189189197,86.7,0.63
77196,Fresnes-sur-Marne,77,200033090,CC Plaines et Monts de France,CC,947,2.57,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5136406396989652,0.8591162424904532,0.9189189189189197,76.4,0.4
77197,Frétoy,77,200037133,CC du Provinois,CC,173,1.79,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7582314205079963,0.8591162424904532,0.9189189189189197,84.5,0.54
77198,Fromont,77,200023240,CC Pays de Nemours,CC,230,2.161,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6418940106616495,0.8591162424904532,0.9189189189189197,80.7,0.67
77199,Fublaines,77,200072130,CA du Pays de Meaux,CA,1381,1.441,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8676701160238319,0.8591162424904532,0.9189189189189197,88.2,1.0
77200,Garentreville,77,200023240,CC Pays de Nemours,CC,123,2.334,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5876450297899027,0.8591162424904532,0.9189189189189197,78.9,0.52
77201,Gastins,77,247700701,CC Brie Nangissienne,CC,722,1.759,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7679523361555347,0.8591162424904532,0.9189189189189197,84.9,0.32
77202,La Genevraye,77,247700032,CC Moret Seine et Loing,CC,827,3.133,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.3370962684227031,0.8591162424904532,0.9189189189189197,70.5,0.11
77203,Germigny-l'Évêque,77,200072130,CA du Pays de Meaux,CA,1350,2.581,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5101912825337097,0.8591162424904532,0.9189189189189197,76.3,0.62
77204,Germigny-sous-Coulombs,77,247700065,CC du Pays de l'Ourcq,CC,203,1.414,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8761367199749138,0.8591162424904532,0.9189189189189197,88.5,0.91
77205,Gesvres-le-Chapitre,77,200072130,CA du Pays de Meaux,CA,146,2.383,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5722797115083098,0.8591162424904532,0.9189189189189197,78.3,0.77
77206,Giremoutiers,77,200090504,CA Coulommiers Pays de Brie,CA,186,2.491,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5384132957039824,0.8591162424904532,0.9189189189189197,77.2,0.29
77207,Gironville,77,200023919,CC Gâtinais Val de Loing,CC,161,2.115,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6563185951709,0.8591162424904532,0.9189189189189197,81.1,0.22
77208,Gouaix,77,200040251,CC Bassée-Montois,CC,1320,2.649,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.488867983693948,0.8591162424904532,0.9189189189189197,75.6,0.05
77209,Gouvernes,77,247700594,CA Marne et Gondoire,CA,1175,3.121,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.3408592035120728,0.8591162424904532,0.9189189189189197,70.6,0.4
77210,La Grande-Paroisse,77,247700107,CC Pays de Montereau,CC,2899,2.273,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6067732831608654,0.8591162424904532,0.9189189189189197,79.5,0.43
77211,Grandpuits-Bailly-Carrois,77,247700701,CC Brie Nangissienne,CC,1014,1.666,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7971150830981499,0.8591162424904532,0.9189189189189197,85.8,0.5
77212,Gravon,77,200040251,CC Bassée-Montois,CC,158,1.68,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7927249921605519,0.8591162424904532,0.9189189189189197,85.7,0.4
77214,Gressy,77,200055655,CA Roissy Pays de France,CA,803,2.693,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4750705550329257,0.8591162424904532,0.9189189189189197,75.1,0.71
77215,Gretz-Armainvilliers,77,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,8682,1.679,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.793038570084666,0.8591162424904532,0.9189189189189197,85.7,1.0
77216,Grez-sur-Loing,77,200023240,CC Pays de Nemours,CC,1457,3.826,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.1197867670116024,0.8591162424904532,0.9189189189189197,63.3,0.05
77217,Grisy-Suisnes,77,200070779,CC Brie des Rivières et Châteaux,CC,2848,1.306,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9100031357792412,0.8591162424904532,0.9189189189189197,89.6,0.9
77218,Grisy-sur-Seine,77,200040251,CC Bassée-Montois,CC,115,1.52,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8428974600188147,0.8591162424904532,0.9189189189189197,87.4,0.51
